Th,Ph,E,NrHits,NrBumps,E1,E1E9,E9E25,Z20,Z53,LatMom
116.411,67.9661,0.0501417,3,1,0.0330723,0.743998,1,0.966541,0.0145577,0.318234
83.8193,137.156,0.585667,12,1,0.478356,0.935632,0.975568,0.901607,0.0179175,0.907288
54.337,-34.8096,0.79679,17,1,0.304117,0.495913,0.825844,0.907464,0.020792,0.848924
69.8175,115.826,0.884166,22,1,0.286097,0.516857,0.793552,0.805285,0.0714686,0.938232
37.1428,114.554,1.4028,18,1,0.829424,0.644118,0.944472,0.892671,0.0124635,0.986111
59.1889,82.1833,0.528623,16,1,0.195819,0.46084,0.95593,0.680187,0.0691968,0.979596
19.236,78.2456,0.383878,13,1,0.215059,0.722911,0.917791,0.343706,0.264048,0.997833
22.8107,136.783,1.4721,14,2,0.519123,0.401325,0.906315,0.934184,0.00542643,0.935623
83.8763,110.733,1.02659,29,2,0.505053,0.81138,0.955223,0.738135,0.0294627,0.966652
50.9865,-159.521,0.151928,8,1,0.0474506,0.388662,0.900578,0.930685,0.00862063,0.676396
58.3393,-26.8554,0.304171,5,1,0.237721,0.795152,0.982881,0.981565,0.00243672,0.122251
34.0084,21.874,1.60958,16,1,0.784614,0.54949,0.901074,0.953948,0.00814869,0.677698
156.659,160.317,0.364454,14,1,0.227718,0.872617,0.926652,0.546194,0.137242,0.991769
126.091,-127.568,0.728149,16,1,0.356856,0.571035,0.909129,0.900405,0.0098041,0.893262
60.5108,14.4485,1.37777,31,2,0.769079,0.803423,0.947875,0.791666,0.028683,0.962415
28.655,31.9029,0.980774,13,1,0.764196,0.83695,0.939172,0.970885,0.00695163,0.345382
94.3361,-158.022,0.430674,17,1,0.230697,0.756435,0.84546,0.766337,0.0341058,0.980217
63.3129,69.8504,1.2307,23,1,0.432634,0.51297,0.834835,0.848987,0.0286179,0.833403
117.031,-66.7722,1.28732,7,1,0.787845,0.61974,0.987519,0.984034,0.000666397,0.104216
136.992,-6.60556,0.898881,15,1,0.355268,0.433589,0.938396,0.950895,0.00269825,0.518026
43.0277,147.602,0.196431,17,1,0.0235358,0.702911,0.418071,0.207881,0.0651465,0.999149
9.78831,-36.0061,1.12827,27,1,0.300292,0.434052,0.738833,0.776733,0.0434251,0.979004
21.4219,160.149,0.35389,8,1,0.13631,0.428236,0.958641,0.688602,0.113581,0.994013
67.7098,105.898,0.368939,6,1,0.183158,0.814281,0.823628,0.899961,0.0187027,0.345261
8.85712,-167.703,0.290397,6,1,0.13385,0.494908,1,0.828596,0.00390221,0.807213
136.305,-29.0248,1.52118,22,1,0.915784,0.699279,0.93606,0.904798,0.0154428,0.752347
140.802,-176.451,0.100595,10,1,0.0271113,0.474425,1,0.00339553,0.182184,0.997264
27.4614,179.99,1.12785,12,1,0.485451,0.448889,0.969801,0.957387,0.000809444,0.73015
60.9142,-21.1391,0.608,20,1,0.152119,0.521988,0.667991,0.800399,0.0250916,0.847707
126.937,23.2233,1.46252,22,1,0.515492,0.558707,0.843789,0.755639,0.0619014,0.93665
19.2805,-117.36,0.12244,2,1,0.0798797,0.652401,1,0.979778,0.00252369,0
115.043,-179.684,0.731514,8,1,0.303501,0.486394,0.881625,0.946655,0.00820604,0.529581
27.2981,75.7058,0.558853,12,1,0.226379,0.667855,0.901862,0.758113,0.0449783,0.844128
133.551,-91.9167,0.432901,13,1,0.309067,0.908421,0.969783,0.868045,0.00423009,0.780108
37.7563,-31.9419,1.12672,8,1,0.575418,0.537061,0.970417,0.958366,0.00175003,0.917557
109.969,108.264,0.189525,6,1,0.0888156,0.567955,0.894513,0.923341,0.00287896,0.654636
9.57756,-163.999,0.778096,10,1,0.492142,0.733813,0.874943,0.855829,0.0419887,0.774761
39.8016,-66.7343,1.48493,26,1,0.534573,0.514833,0.753863,0.867625,0.0201537,0.980937
22.379,-93.9314,0.942701,9,1,0.825964,0.924553,0.972593,0.97258,0.00294975,0.543935
136.013,49.7584,1.27139,9,1,0.663308,0.601859,0.872368,0.952981,0.0102223,0.419572
42.1733,91.6797,0.30924,10,1,0.200882,0.96301,1,0,0,0.997833
57.8634,10.152,0.345057,11,1,0.0828159,0.322345,0.946932,0.836677,0.0332023,0.978186
36.1188,24.9002,0.505721,7,1,0.334504,0.711934,1,0.874483,0.00883085,0.799604
83.1976,2.47434,1.31255,35,2,0.307072,0.416159,0.731893,0.759625,0.0339409,0.981528
18.1521,87.2316,0.578703,12,1,0.404647,0.803864,1,0.835342,0.0205194,0.904639
30.9406,-123.605,0.849615,14,1,0.217519,0.342956,0.841031,0.892839,0.00863424,0.786095
31.1889,120.608,0.444322,16,1,0.257581,0.777142,0.945669,0.722366,0.0651289,0.963162
111.108,-115.868,0.931877,16,1,0.450555,0.635027,0.822395,0.921576,0.0185302,0.84965
150.878,50.9001,0.103821,5,1,0.0627289,0.675054,1,0.67988,0.116397,0.977429
62.4285,-137.781,0.737949,10,1,0.445775,0.676821,0.926144,0.956696,0.0105813,0.473266
105.861,58.2496,0.601762,11,1,0.222801,0.457135,0.912514,0.873176,0.0129121,0.965105
1.2559,-127.623,0.690872,5,1,0.392203,0.589801,0.976159,0.91128,0.00525247,0.407105
57.4861,16.7577,0.148033,10,1,0.0389188,0.649748,0.592013,0.745906,0.0547935,0.968132
100.638,153.375,0.283566,7,1,0.213241,0.867557,1,0.803987,0.0250893,0.919131
2.63026,-132.649,0.139996,3,1,0.0853826,0.669426,1,0.826709,0.0357119,0.88478
110.811,150.522,0.376087,7,1,0.178168,0.518459,1,0.862188,0.0092803,0.75463
158.976,139.066,0.143919,1,1,0.143919,1,1,1,7.86583e-49,0
117.758,8.59527,1.58415,28,1,0.390248,0.366029,0.79601,0.870924,0.00902761,0.964643
62.5229,14.1527,0.136475,2,1,0.123808,0.907188,1,0.991958,0.00272031,0
3.42831,-132.969,0.530087,5,1,0.255062,0.876196,0.623072,0.684346,0.0784631,0.833632
81.1422,-118.438,0.0591504,1,1,0.0591504,1,1,1,1.291e-47,0
154.971,61.4394,0.401235,10,1,0.218237,0.657216,0.934525,0.889106,0.0169763,0.946143
79.4299,154.049,1.40764,18,1,0.724312,0.554666,0.98907,0.90872,0.00619708,0.967193
118.48,173.114,0.997197,19,1,0.218748,0.336257,0.739655,0.84013,0.0296484,0.982742
155.039,124.572,1.07972,23,1,0.342006,0.441439,0.850979,0.857094,0.0102789,0.972843
65.037,121.698,1.72041,32,3,0.385892,0.387184,0.857208,0.668006,0.0311424,0.929959
4.85708,-156.481,0.988848,8,1,0.70992,0.866699,0.861218,0.721205,0.0590464,0.730649
19.4253,41.4166,1.09477,24,2,0.200217,0.340706,0.759089,0.832435,0.0141775,0.886667
9.97076,-16.3105,0.114347,8,1,0.0265556,0.530667,1,0.068577,0.197749,0.996364
9.30308,178.782,0.471301,2,1,0.415166,0.880894,1,0.976437,0.0106961,0
90.8788,-156.567,0.323632,10,1,0.153023,0.600521,0.887121,0.883874,0.00207317,0.703671
125.092,56.7113,1.18278,16,2,0.525628,0.565814,0.942566,0.861105,0.0496102,0.758037
1.39473,-134.901,0.302386,1,1,0.302386,1,1,1,4.90716e-48,0
138.613,53.9289,0.337733,6,1,0.242465,0.770405,0.972169,0.924469,0.00558435,0.890879
138.082,133.169,1.20238,18,1,0.398738,0.385018,0.921326,0.907163,0.0122792,0.932054
117.388,149.399,0.0874917,8,1,0.0355537,0.604593,0.908002,0.228351,0.196448,0.988165
37.2557,84.1549,0.0494241,1,1,0.0494241,1,1,1,3.23011e-47,0
62.5123,128.474,0.231207,8,1,0.0970835,0.51851,0.923859,0.87113,0.0348739,0.817164
93.0487,-176.235,1.09909,15,1,0.529124,0.579909,0.861124,0.853959,0.0282344,0.992193
73.3565,13.7426,0.533784,5,1,0.429825,0.845964,1,0.951191,0.00849556,0.909669
28.3893,146.149,1.03512,19,1,0.33286,0.655462,0.637229,0.802519,0.0445491,0.967701
124.279,-106.118,0.340366,11,1,0.13998,0.554788,0.89711,0.829536,0.0284152,0.979873
122.657,53.0812,0.441476,14,1,0.227056,0.651804,0.9586,0.833465,0.0211637,0.978086
133.16,160.659,1.0837,22,1,0.34031,0.384858,0.907426,0.835738,0.0218555,0.964832
133.36,-38.7448,0.187749,7,1,0.0829974,0.49159,0.899256,0.966619,0.00226749,0.26953
124.378,161.831,0.657494,11,1,0.26778,0.572239,0.779432,0.914332,0.0233211,0.659579
100.565,-3.30859,0.526488,24,1,0.122698,0.341697,0.871692,0.6416,0.045056,0.994019
36.3881,19.9731,1.59366,27,3,0.317734,0.611133,0.540912,0.822749,0.0571643,0.931482
77.6216,14.9753,0.483606,14,1,0.251955,0.619908,1,0.760233,0.0258639,0.96319
114.918,-144.962,0.174609,12,1,0.0452128,0.431304,0.792152,0.66123,0.0320057,0.989212
52.2342,-19.6083,1.36168,19,1,0.697854,0.569125,0.946022,0.930508,0.00515889,0.65559
95.916,-95.6054,1.03731,16,1,0.214538,0.347099,0.864814,0.850975,0.0269256,0.865446
4.67253,-157.894,0.591186,5,1,0.332764,0.941418,0.628946,0.863091,0.0066385,0.625091
17.1932,102.498,0.268631,5,1,0.218672,0.888547,1,0.885884,0.032009,0.675883
98.1416,-36.8075,1.64778,27,2,0.548824,0.483708,0.801222,0.868522,0.0454557,0.831106
64.6909,-120.491,1.7286,33,2,0.764114,0.624177,0.794884,0.865212,0.009898,0.954554
139.546,81.7558,0.59212,12,2,0.226476,0.449118,0.930237,0.923862,0.0230097,0.703827
156.162,-21.6053,0.888521,25,1,0.362431,0.856273,0.925888,0.768216,0.0552726,0.977464
103.648,-63.7841,0.909286,17,1,0.519207,0.691165,0.929791,0.849094,0.0416069,0.95676
80.4933,64.6626,0.36937,17,2,0.0923215,0.528805,0.749077,0.808318,0.0448288,0.898137
68.9265,-0.921243,0.721211,7,1,0.402654,0.569298,1,0.964313,0.00623736,0.5031
92.7083,-152.632,0.177946,12,1,0.0468059,0.490339,1,0.59762,0.0189359,0.992235
90.39,163.811,0.682884,16,1,0.227606,0.527935,0.906723,0.714154,0.068534,0.986775
120.795,-4.68586,1.04425,25,1,0.203135,0.457839,0.591118,0.721372,0.0228998,0.923024
21.2814,-177.306,0.332552,9,1,0.260999,0.939634,0.973858,0.726361,0.0853548,0.965738
16.9829,-170.794,0.758378,16,1,0.486791,0.765801,0.934183,0.88187,0.0074482,0.868723
140.079,-94.781,0.131364,2,1,0.0688665,0.524242,1,0.989219,0.000151615,0
77.6419,-158.002,0.757773,20,2,0.282244,0.548381,0.765091,0.867274,0.0358801,0.96828
10.8315,-126.217,0.83381,13,1,0.615754,0.814997,0.938933,0.954754,0.0136081,0.456577
114.607,-49.1838,0.256324,8,1,0.134552,0.662818,0.860065,0.903809,0.0164466,0.680286
34.0393,-121.607,1.57381,19,2,0.709841,0.708573,0.819876,0.792247,0.066978,0.77951
72.4199,-2.97574,0.347421,12,1,0.209143,0.678278,0.944599,0.931498,0.0176897,0.592691
52.1639,-148.991,1.5078,18,1,0.695496,0.533257,0.909992,0.902933,0.0120544,0.985301
42.4194,104.361,1.45839,21,1,0.450562,0.437102,0.769125,0.897763,0.0177953,0.885589
90.6323,-5.19495,0.239098,7,1,0.130647,0.597848,1,0.890315,0.019711,0.862546
88.1668,-129.597,1.63296,20,1,0.631117,0.434704,0.913578,0.918405,0.0104389,0.927076
128.806,-39.6458,0.901124,16,1,0.424989,0.600955,0.931729,0.771358,0.01412,0.975698
119.918,-162.97,0.450772,18,1,0.131706,0.515433,0.812564,0.778167,0.0539301,0.944593
133.458,-96.5221,1.17075,24,1,0.375611,0.382096,0.932334,0.827217,0.0218151,0.980263
84.7412,133.117,0.721704,13,1,0.339251,0.531844,0.906554,0.947961,0.00295513,0.500494
5.77051,-75.7382,0.696644,13,1,0.387589,0.655748,1,0.783485,0.0148725,0.972249
84.3971,108.259,0.843798,12,1,0.331368,0.733533,0.822408,0.841551,0.0078908,0.748139
69.1496,-128.05,1.28071,17,1,0.547823,0.537708,0.85927,0.911719,0.0215386,0.72198
133.283,160.507,1.3841,22,1,0.560205,0.613677,0.718075,0.892655,0.00547751,0.899041
18.2457,-109.445,0.776115,19,1,0.174515,0.510391,0.574195,0.748117,0.0444848,0.980469
11.3064,-48.4623,0.77535,14,1,0.318342,0.690688,0.765895,0.777243,0.0902359,0.990453
6.9403,81.5071,0.379056,2,1,0.279634,0.737712,1,0.990442,0.0014013,0
101.212,107.511,0.91425,10,1,0.442787,0.5163,0.984959,0.954578,0.0146417,0.455225
80.9392,54.678,0.141968,3,1,0.128274,0.903546,1,0.993141,0.00146071,0.0307691
16.0406,111.167,0.0971026,3,1,0.0632238,0.651104,1,0.985194,0.000270618,0.0853592
53.7528,-104.737,0.344681,15,1,0.145137,0.685701,0.735686,0.620417,0.0839726,0.992807
41.9512,158.191,0.459786,8,1,0.197516,0.490555,0.904364,0.950164,0.0111264,0.532949
73.356,-27.647,0.873604,19,1,0.457846,0.624496,0.893753,0.887531,0.0281137,0.975045
36.0794,-125.524,0.169577,4,1,0.141605,0.959699,0.909388,0.903791,0.0167608,0.938862
10.083,-70.6924,0.85662,18,1,0.245547,0.366363,0.811205,0.903159,0.00966907,0.944196
156.834,62.7146,0.817133,10,1,0.375009,0.568718,0.811753,0.917951,0.0101923,0.814276
78.1802,-3.01072,1.34141,20,1,0.642726,0.568876,0.887089,0.916203,0.00458886,0.828869
63.9791,-176.655,0.989558,12,1,0.65092,0.705636,0.985822,0.935121,0.00702068,0.678371
75.5616,122.391,0.98449,11,1,0.54109,0.632198,0.898854,0.927552,0.00794462,0.939831
60.6661,-158.09,0.403399,12,1,0.21917,0.620797,0.96854,0.868328,0.00219087,0.968212
83.3418,54.4219,0.299803,13,1,0.180047,0.861157,0.865969,0.832344,0.00781459,0.935463
72.1435,-74.7897,0.681,18,1,0.232835,0.428511,1,0.69899,0.0542013,0.977022
45.6833,-82.7607,1.21048,21,1,0.791842,0.778841,0.906446,0.906819,0.0119072,0.956221
23.5004,153.353,1.285,18,1,0.48349,0.565978,0.967293,0.799012,0.0482812,0.977046
121.286,159.824,1.62591,27,1,0.260619,0.238591,0.733072,0.87069,0.0102001,0.906028
54.4412,28.5769,1.24095,24,2,0.345935,0.356854,0.893252,0.885956,0.00588768,0.807935
58.8514,-136.557,0.425528,15,1,0.111914,0.604195,0.823499,0.649762,0.0785638,0.988183
37.0457,-163.321,1.54077,22,1,0.405542,0.332867,0.894015,0.810701,0.00145641,0.876051
14.1763,-30.7778,0.555277,10,1,0.294586,0.569144,0.956859,0.952333,0.0071704,0.500146
67.6765,110.978,0.592108,6,1,0.34754,0.624253,1,0.81889,0.060452,0.987921
27.9475,-33.4751,0.550581,7,1,0.392225,0.852501,0.868537,0.939464,0.01784,0.903351
62.5702,-87.23,0.832112,15,1,0.508472,0.734345,0.898217,0.890927,0.0144295,0.774473
15.9787,-61.6044,0.774885,15,2,0.396709,0.627109,0.863513,0.88096,0.0158628,0.945926
52.6496,153.587,0.502264,11,1,0.194586,0.46172,0.869066,0.923372,0.0285178,0.583912
33.1388,25.72,1.44405,26,1,0.585148,0.453796,0.948253,0.897155,0.00317666,0.937568
133.191,-77.7963,0.222054,2,1,0.112412,0.506235,1,0.988805,4.11951e-05,0
150.779,-57.0053,1.42072,15,1,0.622877,0.523341,0.884829,0.928164,0.00717056,0.917783
158.987,-29.0237,1.12719,20,1,0.246741,0.287017,0.848407,0.85625,0.042133,0.831869
12.3219,43.7549,0.877118,19,1,0.286229,0.40545,0.903058,0.852452,0.0113543,0.948148
73.0117,167.476,0.127194,9,1,0.0339361,0.646447,0.507329,0.840768,0.00468028,0.847493
127.125,76.9967,0.198397,4,1,0.150388,0.780219,1,0.983053,0.0040863,0.197301
152.738,-17.4506,1.16152,15,1,0.438112,0.775317,0.578839,0.920108,0.0137579,0.581811
68.4782,150.712,0.438576,17,1,0.180142,0.517946,0.868338,0.886236,0.0222818,0.941159
56.7732,-175.326,0.91993,10,1,0.597857,0.74093,0.893349,0.949637,0.00316128,0.886703
72.3845,-107.491,0.0709395,3,1,0.0539813,0.760948,1,0.983759,0.00445931,0.0877809
17.672,-110.042,0.78693,25,1,0.240556,0.397154,0.921705,0.803826,0.00710396,0.918729
65.7104,80.8067,1.7964,31,3,0.679989,0.697118,0.760317,0.711978,0.0470291,0.941954
160.264,52.6908,0.568078,22,1,0.174997,0.575066,0.974144,0.711419,0.0172509,0.989173
71.0998,161.088,0.530265,5,1,0.274714,0.560966,0.936566,0.970255,0.00850984,0.262719
4.89063,-112.51,1.44458,16,1,0.582228,0.564208,0.821035,0.584138,0.0340042,0.944802
152.86,88.0331,0.516057,7,1,0.292997,0.579124,1,0.953488,0.010127,0.417337
54.1338,-140.581,0.695316,8,1,0.328988,0.495136,0.986714,0.947532,0.0100346,0.894263
114.961,90.3863,0.539679,5,1,0.297048,0.58321,0.94377,0.978779,0.00412222,0.171669
63.7356,-121.52,0.706101,5,1,0.263426,0.381661,0.977494,0.977712,0.000717622,0.23542
129.467,66.9694,1.07508,23,1,0.517773,0.57288,0.916553,0.88801,0.010832,0.954519
84.868,-19.9519,0.221344,14,1,0.0506382,0.438052,0.910641,0.407651,0.0284595,0.99633
81.4103,111.756,0.559347,9,1,0.24501,0.569735,0.891399,0.870921,0.0474296,0.709104
58.9535,97.5674,0.973398,10,1,0.347815,0.366123,0.986512,0.947586,0.000778687,0.518308
120.916,-83.1201,0.289695,7,1,0.134046,0.811846,0.817509,0.88018,0.0203456,0.47126
152.99,-83.5532,0.119567,6,1,0.0366049,0.469914,0.651491,0.967244,0.00195317,0.219752
21.4914,32.3047,0.809631,26,2,0.174587,0.334572,0.7691,0.781095,0.00471631,0.949291
27.4168,-101.511,0.781475,13,1,0.304858,0.635167,0.848364,0.847904,0.0398643,0.936568
20.362,-95.5631,0.0604353,6,1,0.0164492,0.476484,0.757601,0.91621,0.00975604,0.661716
53.1445,22.5463,0.319679,8,1,0.216447,0.729159,1,0.934411,0.01906,0.546901
26.1555,-90.504,0.308608,7,1,0.121938,0.444638,1,0.113171,0.406321,0.995636
7.92969,-165.898,0.246674,5,1,0.106911,0.477995,0.956352,0.881065,0.0256085,0.607596
57.3719,108.503,0.380376,12,1,0.241812,0.769025,1,0.182361,0.328448,0.995863
20.5487,14.3891,1.65485,45,2,0.624663,0.588835,0.791244,0.759093,0.0210149,0.975704
76.4898,-42.3875,0.194145,12,1,0.0495849,0.33879,0.973153,0.708922,0.0612123,0.993614
43.4906,-26.0041,0.761111,16,1,0.231944,0.380984,0.865565,0.907782,0.0171486,0.890067
49.3318,111.132,1.81527,34,2,0.66863,0.461426,0.901563,0.856252,0.0212667,0.963895
22.3569,156.098,0.176166,7,1,0.114211,0.675406,0.959886,0.966159,0.00452635,0.364048
47.3546,-179.309,0.279036,8,1,0.138737,0.604074,0.933268,0.902869,0.0264918,0.69358
160.233,-88.4916,0.644775,21,1,0.298879,0.693764,0.847802,0.517833,0.147324,0.990365
33.8714,178.437,0.990153,14,1,0.360221,0.473735,0.891899,0.918557,0.0278595,0.670592
43.6712,-155.901,0.835737,22,1,0.169427,0.454609,0.893475,0.45175,0.0411473,0.973467
84.0176,19.5967,2.03306,29,2,0.474107,0.300499,0.864105,0.885855,0.0159402,0.919553
118.203,69.1661,0.724032,6,1,0.547973,0.776799,0.993997,0.983049,0.00320852,0.187803
152.769,152.007,1.3781,19,2,0.438145,0.388917,0.864241,0.901961,0.021206,0.937568
20.4907,122.81,0.842736,20,2,0.487606,0.74744,0.849351,0.886417,0.0248959,0.918383
6.63204,-143.479,1.38311,9,1,0.70227,0.901582,0.790436,0.774332,0.064256,0.82079
13.248,27.2865,1.98451,33,1,1.12752,0.666876,0.922721,0.893938,0.0133002,0.921417
36.0808,-3.51586,0.401196,7,1,0.338164,0.890954,1,0.953875,0.005187,0.925563
15.1673,-21.3143,1.03714,22,1,0.36876,0.512682,0.848555,0.836182,0.0275844,0.968612
80.8484,-66.6058,1.5689,31,3,0.304341,0.326194,0.665924,0.831229,0.0266626,0.991547
23.3176,-98.7891,0.734608,12,1,0.191863,0.389839,0.807078,0.874837,0.0398935,0.946662
159.711,45.7918,0.321369,17,1,0.172296,0.848004,0.873732,0.704478,0.0445886,0.968655
130.602,-8.36081,0.200147,5,1,0.165811,0.898411,1,0.902878,0.0164294,0.928346
87.1434,139.186,1.58873,24,2,0.447251,0.449347,0.677897,0.868092,0.0361371,0.923568
80.7168,-108.419,0.317325,8,1,0.162752,0.595825,0.959494,0.938518,0.0189086,0.51002
111.968,-80.5758,0.769404,21,1,0.312375,0.556527,0.868797,0.768956,0.0278744,0.974893
85.2259,-65.3955,1.24353,16,2,0.418677,0.40876,0.864088,0.917765,0.0107527,0.764308
115.005,33.3972,0.846938,19,1,0.26041,0.407178,0.878404,0.767319,0.0490409,0.988172
137.958,5.20317,0.433007,13,1,0.0786861,0.331431,0.606429,0.828465,0.0045819,0.92022
2.37986,9.92336,0.4023,4,1,0.292975,0.72825,1,0.792248,0.00552295,0.764304
147.773,-145.724,0.0585042,4,1,0.0254302,1,1,0.210494,0.0335616,0.975953
104.415,-113.079,1.63614,17,1,0.56444,0.406308,0.938744,0.919753,0.0144133,0.892411
57.618,75.8796,1.16592,22,1,0.460887,0.497854,0.867848,0.853819,0.0129518,0.955841
145.071,1.07313,0.129807,12,1,0.0237383,0.461495,0.905408,0.213903,0.143665,0.998772
65.4426,145.227,0.544577,14,1,0.15288,0.326986,0.897073,0.842189,0.00464211,0.986013
119.045,-151.051,0.470669,10,1,0.177709,0.428232,0.921132,0.916736,0.00309646,0.649615
53.6934,22.7424,1.22723,15,1,0.617411,0.692627,0.868647,0.856953,0.00825335,0.957415
19.8511,-138.119,0.454352,6,1,0.343099,0.788269,1,0.975902,0.00868199,0.246892
1.69412,125.527,0.0996087,1,1,0.0996087,1,1,1,8.6481e-48,0
14.5419,-151.99,1.57685,28,2,0.502889,0.43796,0.919629,0.746697,0.0227422,0.969844
132.924,100.944,0.152161,12,1,0.0411314,0.487643,0.825985,0.775443,0.0376613,0.956914
16.0102,-121.391,1.24831,16,1,0.683025,0.589452,0.93954,0.953204,0.00337447,0.510348
66.1242,-16.6012,0.0977474,5,1,0.0599752,0.743699,0.913296,0.839407,0.0396862,0.772963
137.074,-175.328,0.259724,5,1,0.166223,0.841686,0.890796,0.937909,0.0203178,0.159377
87.7541,53.7129,1.78712,21,1,0.950163,0.591779,0.932818,0.941173,0.00186168,0.927246
37.1685,0.0331288,0.932186,17,1,0.342933,0.453689,0.881452,0.886831,0.0293357,0.833903
84.4521,98.7919,0.198526,12,1,0.0804505,0.626297,0.75518,0.862144,0.0292265,0.950312
162.498,-89.9644,0.505075,10,1,0.181098,0.642169,0.587907,0.896214,0.0189388,0.609239
119.7,0.021449,1.20959,24,1,0.411198,0.470923,0.840808,0.846769,0.0369082,0.9094
75.7003,-55.8581,0.513449,18,1,0.231044,0.667436,0.811855,0.768407,0.0479129,0.975653
50.145,127.761,0.842888,13,1,0.41249,0.634175,0.813759,0.895521,0.00398761,0.84474
62.2196,-9.33511,0.965952,9,1,0.679549,0.734034,0.993561,0.948058,0.00657642,0.920059
68.443,55.7559,1.24229,17,1,0.475408,0.452569,0.918389,0.921762,0.01557,0.747383
75.2151,-70.2825,1.05344,19,2,0.448864,0.486919,0.974224,0.904498,0.00437186,0.681196
14.2206,-5.30609,0.677021,8,1,0.327756,0.507327,1,0.92653,0.000403615,0.663209
153.178,162.892,0.819441,14,1,0.422152,0.590541,0.924893,0.901945,0.0173056,0.979636
21.9638,1.38988,0.0833879,8,1,0.0273248,0.529619,0.818285,0.652255,0.0276166,0.911023
137.81,-54.2866,0.855783,17,1,0.274429,0.44123,0.776121,0.866157,0.0241851,0.885325
152.733,19.0852,0.712687,10,1,0.279488,0.412624,1,0.950168,0.0122222,0.802408
54.1527,63.9353,0.77173,14,1,0.453447,0.64705,0.968469,0.93328,0.0117204,0.835062
109.846,86.8292,0.727411,15,1,0.303242,0.542614,0.786409,0.930401,0.00551206,0.547814
139.782,117.246,0.23096,2,1,0.203066,0.879227,1,0.991255,0.00258287,0
153.91,-172.494,0.692764,9,1,0.246607,0.372013,1,0.924689,0.00606433,0.933413
66.1547,76.5165,0.745374,15,2,0.191409,0.517081,0.583096,0.886575,0.0136632,0.91146
44.741,34.8476,1.4178,19,1,0.689917,0.58933,0.880656,0.933916,0.00916636,0.636314
56.9113,-123.37,0.102374,11,1,0.0214299,0.52994,0.717504,0.35914,0.128073,0.99198
67.8248,138.81,1.43739,20,1,0.497817,0.37503,0.950824,0.942716,0.00237344,0.733642
1.17715,177.529,1.10421,10,1,0.377108,0.514414,0.831354,0.752893,0.0601845,0.856152
85.9778,-58.6955,1.80539,23,1,0.704093,0.487837,0.849417,0.883616,0.00559905,0.954684
103.561,-99.3304,0.216752,7,1,0.159257,0.950588,0.950709,0.0923017,0.382913,0.987904
121.199,132.754,1.36226,31,2,0.558538,0.536611,0.928602,0.828506,0.0337897,0.842031
123.668,173.615,0.286679,5,1,0.123812,0.470749,1,0.840516,0.0231649,0.947298
103.974,-158.56,0.562423,27,2,0.218319,0.704987,0.754157,0.603128,0.0197749,0.990759
109.656,19.3483,1.84588,34,2,0.723326,0.55276,0.851099,0.809064,0.0335826,0.940343
5.23519,19.6042,0.437662,7,1,0.152887,0.53059,0.840992,0.461736,0.0398576,0.913166
156.989,-177.608,1.16875,19,1,0.492966,0.58266,0.86347,0.889489,0.011944,0.733739
63.2117,5.7977,1.84301,43,1,0.430748,0.33403,0.826638,0.776925,0.00975058,0.989235
23.0915,-119.807,0.813796,4,1,0.486282,0.597548,1,0.985609,0.00188883,0.0906702
3.40771,28.2541,1.1926,16,2,0.286797,0.403295,0.605952,0.499339,0.131454,0.941578
122.351,103.785,0.404249,5,1,0.173015,0.438485,1,0.953937,0.00382105,0.630212
42.9756,-85.9099,1.91326,37,1,0.62699,0.477376,0.826654,0.816854,0.0297123,0.981249
82.3963,159.657,0.219696,5,1,0.108148,0.637523,1,0.751422,0.0826744,0.845775
20.1906,-173.548,0.103842,7,1,0.0417098,0.471021,0.918589,0.802711,0.0157623,0.973833
107.398,-141.874,0.630438,11,1,0.237334,0.440253,0.86561,0.956314,0.00413435,0.499197
30.1669,74.9184,0.508188,9,1,0.228846,0.610929,0.833768,0.846691,0.00907017,0.968746
1.90977,141.577,1.97828,28,2,0.267244,0.251624,0.724038,0.30782,0.0589503,0.987574
151.291,93.615,0.208904,9,1,0.100764,0.683014,1,0.642015,0.10846,0.941633
81.3184,-9.78477,0.46911,10,1,0.208464,0.656648,0.881142,0.835834,0.0536677,0.768416
66.1489,-68.5768,0.785041,27,1,0.311769,0.547737,0.911696,0.584198,0.106283,0.996679
89.9597,178.228,0.804261,17,1,0.354826,0.66907,0.854064,0.71514,0.0622184,0.995132
85.8753,-151.277,0.497053,9,1,0.25581,0.716671,0.784085,0.888474,0.0215612,0.795044
152.734,25.5299,0.143391,11,1,0.0489413,0.596702,1,0,0,0.996673
162.199,-4.24531,1.2002,22,1,0.724573,0.768358,0.868162,0.833567,0.012825,0.978033
155.009,-148.266,0.790216,16,1,0.504217,0.82915,0.900623,0.779928,0.00857576,0.981654
92.9705,-121.509,2.07389,42,1,0.803106,0.542297,0.811852,0.825133,0.0256609,0.987794
44.2054,51.997,1.41234,16,1,0.580649,0.442685,0.962237,0.938612,0.00616741,0.954416
94.7501,162.244,0.143608,8,1,0.0452949,0.483173,0.71973,0.843903,0.0420874,0.819732
18.9165,-71.3027,0.98533,20,2,0.338792,0.434997,0.896676,0.878405,0.0231268,0.8782
106.772,12.8248,1.12923,16,1,0.403659,0.618041,0.80772,0.797519,0.0623548,0.897728
66.272,-162.9,0.274867,9,1,0.17873,0.870042,0.902767,0.805694,0.030028,0.967192
