Th,Ph,E,NrHits,NrBumps,E1,E1E9,E9E25,Z20,Z53,LatMom
47.338,-132.242,1.78886,17,1,1.3778,0.796781,0.986409,0.970093,0.0034704,0.93076
108.975,68.7609,4.43324,25,1,3.37099,0.79946,0.965744,0.975,0.00162552,0.31715
63.0442,122.894,1.04955,21,1,0.40704,0.445284,0.965651,0.876603,0.0165634,0.74989
38.4076,154.417,4.17115,29,1,3.28713,0.827237,0.974155,0.96556,0.00231155,0.945347
49.9124,-2.16145,1.42256,16,1,1.06169,0.776805,0.968496,0.973325,0.00134665,0.955526
160.763,37.5797,0.538747,2,1,0.530417,0.984538,1,0.998892,0.000391662,0
68.1993,-52.1482,2.24434,22,1,1.14475,0.534654,0.970024,0.965792,0.000739526,0.366536
2.78181,113.661,2.51262,16,1,1.79787,0.871899,0.837406,0.886111,0.00812046,0.786232
93.2261,-74.0782,2.24334,15,1,0.868294,0.397524,0.9757,0.969627,0.000572336,0.364907
36.9603,132.23,4.21443,22,1,2.96791,0.729818,0.972118,0.97964,0.00106025,0.240703
150.698,71.1026,1.24272,8,1,0.587415,0.486315,0.986721,0.976742,0.00145255,0.232669
127.411,131.241,1.11063,12,1,0.935121,0.868059,0.986203,0.975634,0.00198988,0.316814
105.526,83.1692,2.75397,22,2,1.64159,0.639834,0.950993,0.964138,0.00633248,0.362675
73.7247,135.723,2.85694,25,1,1.28226,0.481186,0.959275,0.966078,0.0034022,0.592912
47.1182,-36.6659,2.67576,19,1,1.73495,0.676205,0.963947,0.977962,0.00189589,0.227125
37.0605,66.8513,3.70743,24,2,2.86816,0.815288,0.964928,0.972506,0.00268426,0.793163
6.94712,167.919,1.20781,9,1,0.925967,0.889608,0.928086,0.910928,0.0106761,0.599238
84.8275,-59.9361,2.36477,17,1,1.7611,0.772498,0.966409,0.978882,0.00244824,0.258661
104.794,174.331,1.8433,12,1,1.4425,0.797126,0.985706,0.984021,0.002447,0.194225
113.188,-123.236,2.31281,19,1,1.65308,0.738856,0.980635,0.971963,0.00104434,0.305146
23.1867,-35.6941,3.81283,20,1,3.0643,0.823608,0.978361,0.985928,0.000128103,0.200478
46.5227,34.0192,4.73094,25,1,3.20045,0.716774,0.956954,0.970417,0.00180783,0.356233
54.8364,101.44,1.98427,13,1,1.59786,0.820954,0.987743,0.982013,0.00173541,0.236539
79.9731,114.027,1.89151,18,1,0.7412,0.406716,0.972136,0.969517,0.000669308,0.356282
102.973,159.628,2.57371,19,1,1.9786,0.797554,0.978125,0.975768,0.00104986,0.32682
160.756,142.538,1.61096,5,1,1.57506,0.982089,0.995545,0.998211,0.000295714,0.0241958
134.832,142.029,3.28158,21,1,2.11664,0.673551,0.972054,0.967591,0.00272768,0.403116
130.03,-62.6382,2.77223,21,1,1.83012,0.694145,0.965378,0.967685,0.00163632,0.703554
62.3213,-144.584,3.02082,19,1,2.33362,0.800634,0.97183,0.977718,0.00193784,0.933612
83.3912,24.9599,5.03153,31,1,4.02451,0.835774,0.969418,0.97566,0.0011083,0.778958
137.865,78.9291,2.10192,16,1,0.915883,0.464807,0.94389,0.964895,0.00495417,0.384396
3.36748,-34.9352,1.13373,9,1,0.50667,0.629869,0.721488,0.863396,0.0237073,0.678246
160.819,56.1257,1.04821,10,1,0.636655,0.633461,0.982733,0.958891,0.00331385,0.856572
47.3868,-173.35,1.43919,17,1,0.914225,0.661073,0.976649,0.961215,0.00180981,0.949614
138.902,-100.033,1.49434,14,1,1.23133,0.852656,0.974514,0.978625,0.00189522,0.681025
121.705,-122.36,1.0911,11,1,0.891896,0.866743,0.969061,0.974298,0.00583036,0.317261
68.4214,93.5181,3.43278,22,1,2.85417,0.858679,0.976664,0.982123,0.000561092,0.245655
67.1198,141.335,2.77062,22,1,1.23031,0.472089,0.964924,0.965356,0.00393379,0.415625
16.1333,-28.0497,3.27587,29,1,1.46067,0.480869,0.957769,0.946537,0.00602987,0.957838
31.6384,-71.3784,4.62596,26,1,3.78821,0.853906,0.966954,0.980294,0.00104272,0.70489
77.1323,60.1929,4.64198,29,1,3.02053,0.686524,0.965805,0.969143,0.002675,0.336411
88.9838,-160.709,1.07578,11,1,0.506613,0.493767,0.959815,0.97469,0.00203366,0.250771
100.464,8.09053,1.84604,19,1,1.31538,0.751092,0.958389,0.972533,0.00229379,0.724587
125.74,-64.0842,3.18891,18,1,2.57712,0.833413,0.973995,0.984296,0.00196651,0.21448
91.8008,151.609,2.50813,18,1,2.04044,0.850545,0.962398,0.981024,0.00119131,0.255294
150.475,57.917,2.28408,20,1,1.38177,0.631449,0.989801,0.953503,0.00317382,0.760724
52.219,15.6462,3.49973,25,1,1.77089,0.533495,0.956636,0.968851,0.00315078,0.7269
109.087,-157.318,2.43986,12,1,1.85169,0.767056,0.989408,0.984709,0.000613749,0.201606
120.005,39.8676,4.13717,24,1,2.95288,0.737099,0.981628,0.975034,0.00102552,0.615865
122.041,-170.476,4.77821,30,1,3.75727,0.831085,0.960728,0.970461,0.00135051,0.404413
29.7117,12.9384,4.08136,28,1,2.76564,0.715008,0.966648,0.970764,0.0054451,0.685478
72.8217,108.889,3.88492,27,1,3.11673,0.849473,0.958896,0.974361,0.00120154,0.345174
128.207,149.494,1.62868,13,1,1.10338,0.693629,0.988153,0.981539,0.00273493,0.170636
53.6512,-27.31,2.00215,19,1,1.26027,0.661278,0.954477,0.976316,0.000694777,0.262588
10.9952,-169.54,3.39535,16,1,2.35374,0.712065,0.980532,0.978681,0.00190265,0.22669
32.234,-116.265,3.28967,20,1,2.59594,0.821133,0.962995,0.983643,0.00148978,0.212899
139.867,126.057,3.10491,17,1,1.91332,0.638603,0.987893,0.972964,0.00148537,0.675854
161.198,59.2358,2.44307,16,1,1.93991,0.830817,0.975499,0.97389,0.00462564,0.29748
23.6346,-106.837,3.23926,23,1,2.59652,0.835498,0.978934,0.96371,0.00208882,0.927932
82.464,8.46906,3.21958,21,1,1.38231,0.450816,0.964615,0.965305,0.00193662,0.398505
106.36,40.995,1.06118,14,1,0.556969,0.562221,0.956197,0.96361,0.00325395,0.384021
138.387,136.648,2.6654,21,1,1.86428,0.731214,0.966075,0.971017,0.0014671,0.646003
13.2213,-100.652,1.51444,12,1,1.269,0.859087,0.978912,0.985312,0.00405281,0.187823
159.762,156.202,4.33804,20,1,2.42393,0.598365,0.942523,0.969056,0.00156786,0.475865
21.7741,99.3216,3.5554,22,1,2.69945,0.789125,0.974013,0.973576,0.00132275,0.325837
66.8754,-120.375,1.6723,14,1,1.40495,0.869036,0.98183,0.980122,0.00661933,0.270171
157.922,-68.9024,4.04309,26,1,2.33427,0.631371,0.932801,0.964463,0.00149217,0.589707
136.604,7.9552,1.41714,13,1,1.06872,0.775651,0.981702,0.978613,0.00192817,0.33032
135.473,62.241,2.16168,18,1,1.62319,0.784489,0.957177,0.979791,0.00074075,0.256339
83.347,-82.1213,4.70697,22,1,3.88911,0.851705,0.985115,0.975567,0.00325102,0.651683
138.864,-87.7286,3.35185,16,1,2.55499,0.791418,0.971979,0.97852,0.00252231,0.267143
121.986,-129.167,3.72336,24,1,2.83685,0.79826,0.96593,0.976251,0.000961704,0.295404
116.905,-102.025,1.75168,17,1,0.905956,0.547562,0.960763,0.963202,0.00437369,0.395017
123.18,21.6019,1.28688,14,1,0.997959,0.809976,0.966561,0.973856,0.00217163,0.790384
83.4033,-121.307,4.41348,24,1,3.37149,0.793102,0.97361,0.977727,0.000908891,0.589709
110.748,-179.818,1.63913,16,1,0.964496,0.615793,0.962366,0.968788,0.00210162,0.335367
53.0403,29.5551,3.66524,22,1,2.7968,0.80366,0.961952,0.975262,0.00294017,0.316969
60.4735,173.416,4.03268,25,1,2.88575,0.74634,0.973056,0.970945,0.00170535,0.814306
150.394,-35.5659,1.75546,14,1,0.944108,0.553239,0.992063,0.966287,0.00134017,0.73487
22.5043,55.7491,2.223,17,1,1.28402,0.605216,0.961436,0.953457,0.00839182,0.98571
76.0893,-82.0147,2.57279,17,1,1.88293,0.756841,0.974882,0.97942,0.00177228,0.25712
38.6993,-98.5871,3.13473,25,1,2.47612,0.827833,0.967101,0.973146,0.00261358,0.895821
162.173,-100.271,1.04182,4,1,1.0011,0.960916,1,0.997524,0.000533357,0.0322173
70.8526,86.696,2.86225,15,1,2.4035,0.852672,0.987267,0.987346,0.00108773,0.181185
31.058,3.96739,2.98448,24,1,1.60446,0.565003,0.966046,0.964827,0.000889595,0.918783
39.3365,79.1158,4.45997,30,1,2.8311,0.684688,0.946002,0.965269,0.0018514,0.895258
71.6131,17.8128,2.77477,22,1,1.35588,0.510339,0.970064,0.966232,0.00236283,0.3374
151.313,-119.777,1.99455,14,1,0.788085,0.405681,0.979431,0.968207,0.00129755,0.308314
62.2677,-116.816,3.37115,22,1,2.53364,0.790367,0.963317,0.971275,0.00753623,0.345611
19.5127,169.555,1.97733,15,1,1.40191,0.729912,0.974636,0.973142,0.00177809,0.31902
44.9756,-175.262,4.88833,27,1,3.10978,0.660557,0.977042,0.973824,0.00141085,0.843171
35.3665,30.6004,2.5183,22,1,1.09549,0.462937,0.95878,0.967123,0.0032422,0.881923
96.7576,-93.3331,2.35375,13,1,2.07105,0.907631,0.978346,0.979896,0.00174065,0.412147
139.96,-100.179,2.04266,16,1,1.80909,0.930288,0.960156,0.979294,0.00285358,0.570618
157.766,-31.2422,3.20182,25,1,1.84649,0.612243,0.954429,0.961899,0.00119176,0.438665
35.5806,-125.065,1.43584,13,1,1.06313,0.759264,0.983065,0.977875,0.00181743,0.797096
86.2118,179.284,2.90391,21,1,1.67342,0.60836,0.956281,0.969004,0.00386349,0.358448
78.6865,4.39909,1.37424,14,1,0.919698,0.692503,0.966408,0.977617,0.00329694,0.249487
89.2099,158.332,4.45836,27,1,3.20225,0.751032,0.969081,0.973063,0.00280744,0.307656
70.6556,-153.999,3.51821,19,1,2.90068,0.851481,0.976446,0.980324,0.00315425,0.251472
150.121,-27.6307,2.54745,12,1,0.929586,0.371796,0.99088,0.969412,0.00143789,0.527235
79.3336,100.404,1.87849,16,1,1.26837,0.702334,0.975534,0.96537,0.00364636,0.38092
138.672,-113.931,0.0321229,1,1,0.0321229,1,1,1,2.44071e-46,0
151.199,-103.879,3.23446,22,1,2.2339,0.724803,0.974803,0.963415,0.00260712,0.717155
107.136,-74.0116,3.06738,15,1,2.32599,0.779992,0.977548,0.980379,0.00135336,0.284998
106.001,38.2329,3.67067,23,2,2.51363,0.718503,0.969757,0.969833,0.00329247,0.352201
50.7641,-179.397,3.17809,24,1,2.5187,0.823951,0.980917,0.973132,0.00444734,0.82852
137.593,-78.3169,1.96453,15,1,1.58441,0.831941,0.976354,0.97898,0.00459631,0.280397
87.6668,29.5148,2.95084,20,1,2.39877,0.846718,0.968632,0.980382,0.00124649,0.257395
106.618,-54.2416,4.36039,27,1,1.60372,0.386181,0.969128,0.959428,0.00233159,0.470292
51.8577,-112.37,1.69002,16,1,1.38044,0.848544,0.97143,0.981307,0.00292774,0.238657
126.369,153.373,1.28762,13,1,0.61899,0.503182,0.975706,0.959413,0.00412154,0.419605
52.408,-43.5374,4.1712,25,1,3.16696,0.792287,0.967424,0.977116,0.000438068,0.297688
106.491,-164.888,4.18908,23,1,2.40559,0.595259,0.9742,0.970825,0.00174295,0.325826
20.3746,-78.8912,1.39614,10,1,1.03526,0.764221,0.970292,0.98273,0.000614987,0.154371
20.6525,66.4241,3.92252,24,1,2.67564,0.716232,0.958738,0.97346,0.000169968,0.299291
78.8608,48.9852,2.32401,20,1,1.07603,0.489603,0.95571,0.968672,0.00308277,0.319799
10.1884,96.7172,1.27112,16,1,1.03097,0.85148,0.966365,0.972494,0.0013019,0.726137
85.5065,120.482,4.22515,24,1,3.33859,0.818465,0.975879,0.975999,0.000840148,0.802952
109.729,-91.0244,1.02773,13,1,0.813861,0.811276,0.982239,0.982231,0.00277119,0.231686
113.718,-110.967,3.20883,23,1,2.07991,0.688096,0.949189,0.970609,0.00203544,0.324473
9.89122,-112.038,1.33179,18,1,0.930621,0.74289,0.974763,0.955344,0.00644486,0.45835
128.499,-111.975,2.44273,18,1,1.71728,0.733092,0.966184,0.975978,0.00330049,0.306784
56.0726,-80.3267,2.93419,25,1,1.92513,0.685112,0.978186,0.969896,0.0051151,0.846479
149.903,20.3674,1.73591,17,1,1.48528,0.897298,0.996427,0.950391,0.0026632,0.777042
123.604,-64.6577,1.39072,14,1,1.1775,0.875654,0.978704,0.982591,0.00340237,0.249305
31.001,161.099,4.33005,24,1,2.53354,0.608165,0.97369,0.973342,0.00185156,0.844269
116.062,71.4112,2.63722,19,1,1.44871,0.575295,0.963987,0.974759,0.00134641,0.244867
98.6267,-25.8128,4.53896,24,1,3.67941,0.841325,0.970363,0.980828,0.00100291,0.262551
158.299,-51.019,2.96812,19,1,1.52821,0.566303,0.919233,0.956979,0.00312349,0.746911
102.342,60.0824,4.7766,19,1,3.28109,0.713012,0.967612,0.97668,0.00141526,0.287049
67.8939,-4.27927,4.87442,28,1,3.10048,0.670024,0.961323,0.968476,0.0015197,0.705501
116.859,-71.8685,4.32298,20,1,2.55493,0.618979,0.963415,0.971961,0.000722581,0.346288
58.92,-21.4274,2.31099,15,1,1.87839,0.833788,0.983188,0.981678,0.00155317,0.249832
50.2512,174.65,1.12767,13,1,0.889764,0.819271,0.972092,0.978395,0.00417475,0.284632
18.7944,69.6356,2.38618,16,1,1.82242,0.788679,0.970866,0.981655,0.00217214,0.217987
152.773,46.1343,4.72482,21,1,2.04699,0.456789,0.956891,0.961774,0.00397981,0.449913
91.1151,-32.6748,3.57851,25,1,1.86038,0.544505,0.96534,0.96663,0.00214606,0.675077
113.228,-99.4854,1.15531,12,1,0.79404,0.723247,0.970793,0.965033,0.0106972,0.406682
87.8493,-118.748,1.11178,10,1,0.885673,0.808059,0.985853,0.987175,0.000942992,0.164396
154.972,-97.1397,1.7398,19,1,0.748042,0.510433,0.874013,0.96236,0.000359831,0.390513
79.1304,7.68204,2.39702,17,1,2.08492,0.89139,0.983857,0.983109,0.00145201,0.232117
47.1076,-46.9279,4.51446,25,1,3.56954,0.836989,0.955271,0.975678,0.00216419,0.318283
105.429,159.194,1.83371,13,1,1.11861,0.646012,0.956925,0.9743,0.00321711,0.254619
152.92,-158.253,2.52774,22,1,1.43433,0.620152,0.929865,0.953453,0.000989799,0.69208
150.538,143.834,0.761588,5,1,0.607441,0.809998,1,0.979038,0.00420297,0.81538
84.6918,-41.8784,4.87216,20,1,3.5688,0.758673,0.972373,0.977436,0.00161927,0.403952
35.4772,122.935,4.07594,26,1,2.27941,0.591896,0.95878,0.966175,0.00356881,0.752268
60.8392,176.208,2.56024,26,1,1.95809,0.807881,0.965741,0.968004,0.00207989,0.906053
74.3039,-68.9569,2.47876,18,1,1.9976,0.840512,0.97179,0.971106,0.000904615,0.356867
152.325,-21.5834,1.13458,15,1,0.422656,0.408764,0.919672,0.961744,0.00338994,0.567962
139.992,-164.774,3.9681,17,1,3.0165,0.778565,0.98745,0.983193,0.00114138,0.560586
68.0324,43.7978,3.09074,21,1,2.44467,0.81611,0.976116,0.98193,0.00125659,0.232732
160.77,165.274,3.83285,24,1,2.00891,0.582873,0.924671,0.956848,0.00266056,0.670566
8.17903,171.134,2.92342,18,2,1.86337,0.797575,0.844081,0.865064,0.0181457,0.736795
104.988,-170.104,3.20218,23,1,2.58691,0.840168,0.98335,0.971757,0.00117374,0.354164
23.4757,128.03,1.15876,15,1,0.530385,0.493802,0.952533,0.93316,0.00180478,0.95783
130.727,110.598,1.78575,12,1,1.50756,0.858447,0.988663,0.987627,0.00195492,0.175316
96.6433,-88.5739,1.44456,8,1,1.21411,0.85772,1,0.983448,0.00639173,0.176552
28.4333,-2.6145,1.5868,16,1,0.869231,0.579116,0.966791,0.95182,0.00314142,0.966023
12.4598,-146.425,4.50995,24,1,1.98607,0.462075,0.963146,0.965205,0.00121529,0.40255
87.7346,-164.913,2.41202,22,1,1.82156,0.802934,0.960497,0.969582,0.00414837,0.350857
125.243,140.296,5.02367,26,1,4.11698,0.858483,0.961969,0.980932,0.00177741,0.263149
31.6732,-121.219,1.05479,8,1,0.862504,0.825323,1,0.974009,0.000378534,0.949405
153.166,7.8054,1.37283,12,1,0.603244,0.489882,0.905886,0.963295,0.0019798,0.750712
8.71393,42.3833,2.28214,13,1,1.50511,0.677343,0.990071,0.970885,0.00396474,0.439992
41.0544,35.2772,4.6373,28,1,3.81924,0.85556,0.976253,0.979162,0.00158607,0.753428
65.3001,85.4383,3.88834,19,1,2.40973,0.64043,0.974893,0.97625,0.00157193,0.283203
89.3731,-76.0027,1.81894,13,1,1.3226,0.749274,0.981164,0.97976,0.00157218,0.230891
150.483,104.927,0.429239,8,1,0.334834,0.850126,1,0.92291,0.00448912,0.78646
139.293,114.01,4.21528,18,1,2.26224,0.551616,0.981333,0.974367,0.0010959,0.514568
36.2886,97.5579,3.35612,22,1,2.74404,0.849173,0.971431,0.981811,0.000958993,0.807754
128.691,-87.9775,1.23772,13,1,0.617502,0.523616,0.958123,0.97252,0.00385718,0.284139
54.7213,119.946,2.46308,20,1,1.88552,0.804125,0.969353,0.972179,0.000793797,0.336887
34.4642,52.4967,1.98601,20,1,1.51316,0.802234,0.959869,0.975072,0.00254748,0.302851
22.8399,153.945,4.86545,31,1,4.0482,0.871715,0.980128,0.959427,0.000927976,0.899149
62.727,97.5865,3.79438,21,1,3.16102,0.857213,0.980672,0.981501,0.000643104,0.616683
122.45,125.873,2.56073,17,1,1.40227,0.574521,0.957575,0.970241,0.00349918,0.336996
53.5893,135.531,2.38925,22,1,1.96184,0.860615,0.968271,0.976459,0.00181344,0.307109
63.236,-68.1685,4.25413,23,1,2.87938,0.70149,0.976054,0.974551,0.00472418,0.300546
26.1733,58.3746,2.48532,23,1,1.12387,0.481603,0.956457,0.965129,0.0045702,0.826699
80.649,-161.958,2.87235,21,1,2.08223,0.756528,0.966744,0.976414,0.00154178,0.283034
6.25444,-21.6266,4.33805,19,2,3.02346,0.9652,0.802237,0.884949,0.00192524,0.693563
82.2078,55.0663,1.27078,17,1,0.554274,0.472745,0.948165,0.954453,0.00655002,0.438875
115.905,66.1062,5.00776,30,1,4.1425,0.865612,0.970789,0.978152,0.00215012,0.460692
66.8101,-132.094,1.83676,14,1,1.46056,0.834058,0.96175,0.980699,0.00136279,0.275626
58.4823,13.2312,1.3647,16,1,0.798763,0.620369,0.959341,0.968545,0.00172488,0.338394
42.1564,-102.977,0.982615,15,1,0.707575,0.761786,0.953091,0.975677,0.00203309,0.268363
85.0484,-145.08,2.05271,18,1,1.72307,0.868115,0.975853,0.979833,0.00127055,0.583385
100.706,-62.1761,1.89183,12,1,1.56882,0.844036,0.982493,0.988251,0.000598473,0.152889
39.4985,-157.492,3.18998,25,1,2.28338,0.748809,0.968008,0.973414,0.00192342,0.849486
14.5713,-4.01678,3.52479,20,1,1.86807,0.554256,0.96656,0.968868,0.00101129,0.305263
64.1175,71.6974,3.23961,26,1,1.78219,0.580042,0.965911,0.960663,0.00578754,0.921474
47.4439,-78.6037,2.69335,24,1,2.13943,0.832443,0.960612,0.976679,0.00178536,0.597044
88.4629,-141.988,4.56602,26,1,1.95382,0.448841,0.966891,0.966234,0.00286361,0.417932
159.168,-21.5006,3.14945,25,1,2.07007,0.695417,0.965343,0.96169,0.00129088,0.614796
20.0518,-42.4599,2.83587,23,1,1.78384,0.689028,0.935267,0.957143,0.00314598,0.472161
2.84999,-79.4857,1.30369,6,1,1.01103,0.810705,0.956594,0.93823,0.0063537,0.406777
66.552,45.0921,4.20406,21,1,3.27347,0.808739,0.965381,0.981417,0.000885855,0.240611
13.8938,-163.277,2.69929,22,1,2.03083,0.789651,0.975206,0.972189,0.004052,0.343247
29.1063,-99.7273,3.42567,27,1,2.53753,0.776076,0.971138,0.97006,0.00146503,0.786653
83.8007,41.4137,4.24674,28,1,3.29933,0.813289,0.973838,0.9717,0.0026179,0.351101
83.264,-140.229,1.57952,19,1,1.19849,0.793653,0.983233,0.966625,0.00319328,0.47124
124.139,9.38829,4.02587,28,1,3.09813,0.809697,0.965548,0.971177,0.00265976,0.549197
113.942,68.2944,1.55891,15,1,1.36804,0.904076,0.987043,0.982694,0.00207752,0.24584
127.988,-116.745,3.00927,22,1,1.88163,0.655804,0.957494,0.974065,0.0021642,0.289863
114.635,-19.3301,1.85351,17,1,1.25395,0.721668,0.943001,0.970411,0.00790158,0.338115
149.204,-118.633,1.05096,11,1,0.950602,0.96606,1,0.927295,0.00475526,0.798436
153.724,156.551,4.15472,21,1,1.47267,0.367384,0.970425,0.965528,0.00129438,0.341489
58.8074,11.2061,1.86854,16,1,1.32611,0.742699,0.97986,0.958392,0.00867463,0.399974
136.537,172.388,4.10937,24,1,2.2577,0.56697,0.978802,0.973927,0.00318301,0.494069
123.211,-55.7742,1.35158,15,1,1.01205,0.784602,0.965885,0.972747,0.00645696,0.338828
150.434,111.052,1.13906,9,1,0.610901,0.547998,0.995543,0.965502,0.00225578,0.883597
74.8682,134.55,2.18478,12,1,1.15712,0.538303,0.996227,0.97928,0.00280682,0.174912
99.0381,8.1329,3.20973,19,1,2.30578,0.74204,0.974829,0.978733,0.0018637,0.637532
43.5979,-22.4669,1.17883,9,1,0.824302,0.716243,0.976283,0.982743,0.000702328,0.220563
37.498,-115.075,1.18901,13,1,0.633168,0.551504,0.977601,0.976393,0.0013949,0.250336
151.817,-93.2814,1.46135,12,1,0.691095,0.497109,0.964914,0.964043,0.00332308,0.670838
76.6855,38.2721,2.50807,21,1,1.78902,0.755065,0.959155,0.967677,0.00207714,0.696492
28.2889,-154.139,4.41502,29,1,3.46694,0.822925,0.971812,0.973708,0.00124501,0.349285
161.848,-167.929,2.12325,13,1,1.77855,0.867425,0.987816,0.971347,0.00293059,0.710659
76.8268,-167.791,3.68859,21,1,3.19269,0.890698,0.976978,0.984739,0.000929783,0.27846
131.857,70.3165,3.72374,31,1,2.76351,0.782638,0.96102,0.974942,0.00174522,0.306382
61.4399,-108.538,3.04722,20,1,1.07114,0.369139,0.968283,0.964416,0.00367352,0.392172
131.071,-18.9647,1.89006,15,1,1.45927,0.804048,0.963315,0.981997,0.000573822,0.23759
8.96632,132.553,3.10187,31,1,2.47612,0.855597,0.960052,0.958869,0.0020717,0.451783
159.862,-154.107,4.67455,24,1,1.7348,0.397818,0.946933,0.963099,0.0024344,0.560907
87.0975,24.0409,1.13858,10,1,0.819457,0.748947,0.96724,0.977879,0.000461594,0.275399
70.3937,167.412,4.20092,23,1,3.43416,0.850506,0.971579,0.978116,0.00177393,0.29752
4.81445,-57.1429,4.70322,25,2,2.63036,0.831496,0.693242,0.842311,0.0237353,0.784149
34.6924,94.1999,3.77328,26,1,1.84521,0.514403,0.969478,0.963875,0.00119839,0.928655
114.725,170.405,1.46603,15,1,0.932099,0.667374,0.965983,0.9608,0.0055505,0.734635
90.7901,72.6811,2.89236,21,1,2.03431,0.738018,0.959754,0.975691,0.000977881,0.282769
61.4274,-126.161,2.6841,18,1,1.82121,0.706378,0.970605,0.970898,0.000949601,0.385497
102.184,157.8,2.21786,21,1,1.23203,0.583793,0.974616,0.962326,0.00491689,0.397143
59.2994,11.5955,2.56873,21,1,1.92075,0.784572,0.975779,0.964793,0.00766218,0.406682
54.1481,77.9341,5.05998,26,1,3.61376,0.754345,0.958305,0.969307,0.00328649,0.556029
75.8771,-100.954,4.6107,23,1,2.90261,0.661307,0.958211,0.971423,0.00187636,0.580708
23.1882,131.633,2.81533,20,1,2.26022,0.840638,0.966875,0.973528,0.00207164,0.895434
103.387,-23.2107,2.673,22,1,2.1109,0.824404,0.976816,0.972545,0.00085592,0.358989
23.9832,-122.277,4.47172,21,1,3.65311,0.83742,0.982583,0.98673,0.000691479,0.194821
159.448,84.8133,4.30296,28,1,2.39483,0.599803,0.947792,0.960731,0.00121584,0.626706
35.0593,-81.7564,2.87667,21,1,1.76285,0.637548,0.968722,0.976928,0.000441093,0.251343
127.603,109.152,3.44519,18,1,2.78377,0.833082,0.975184,0.981555,0.000715266,0.251458
15.5773,-154.719,1.19997,15,1,0.974719,0.849998,0.974925,0.973386,0.00233029,0.340537
119.474,28.9499,1.40897,13,1,0.910067,0.667256,0.971846,0.979645,0.00194233,0.212541
42.6967,105.883,2.34749,17,1,1.82621,0.800533,0.980288,0.982109,0.000594579,0.258032
14.2661,-78.385,1.38892,16,1,0.94665,0.708876,0.994028,0.94519,0.00361533,0.976527
49.7518,-174.786,3.26597,21,1,2.38931,0.771184,0.956465,0.975951,0.00190192,0.279615
20.3406,-73.1983,4.77302,26,1,3.65212,0.797041,0.970085,0.975829,0.00433303,0.302122
52.7426,81.8129,2.54539,17,1,1.37498,0.554471,0.982557,0.979451,0.00175145,0.191488
115.683,-105.626,3.28214,25,1,2.5979,0.836437,0.954634,0.974636,0.0034946,0.327085
138.557,136.29,3.52306,14,1,2.89345,0.835096,0.985012,0.987393,0.00120824,0.217177
33.8149,-122.276,3.12982,19,1,2.54859,0.8351,0.986413,0.983675,0.00169569,0.220917
74.2257,-56.7557,3.92268,23,1,2.00864,0.546402,0.940665,0.966632,0.00131768,0.323689
74.1743,-73.5676,3.69248,23,1,2.90574,0.82343,0.966207,0.975804,0.0016757,0.834919
112.54,-40.3253,3.09504,16,1,2.24413,0.741848,0.98273,0.978383,0.00273281,0.244619
19.0254,175.545,4.29586,27,1,3.0264,0.741697,0.963678,0.964878,0.00381162,0.406876
41.2606,-27.0159,4.31485,26,1,2.978,0.724066,0.963904,0.9725,0.00237964,0.779361
57.8555,117.467,2.62793,18,1,1.55682,0.612207,0.969778,0.976587,0.00193015,0.837882
58.4723,23.531,2.02731,15,1,1.64312,0.838649,0.976982,0.982894,0.00206405,0.228002
26.3886,141.28,3.03066,21,1,1.47272,0.515243,0.959982,0.971558,0.00133997,0.722121
125.817,25.2936,3.3359,21,1,2.68368,0.835625,0.974067,0.979944,0.00282041,0.27224
149.738,124.209,0.329664,2,1,0.323522,0.981367,1,0.998664,0.000470056,0
114.372,22.0678,2.91381,16,1,1.37488,0.489402,0.969375,0.975925,0.00271734,0.229422
79.4941,54.1911,1.72062,16,1,1.41643,0.857901,0.968831,0.980528,0.00372271,0.263892
72.5833,-26.9009,2.90557,25,1,2.29663,0.820651,0.982002,0.971224,0.00526685,0.643216
32.2448,70.7858,1.25777,17,1,0.923515,0.779921,0.9516,0.972114,0.00267297,0.3357
96.4769,178.637,4.93352,24,1,4.00933,0.85061,0.962635,0.979411,0.00257028,0.285404
80.232,80.3157,4.86839,22,1,3.10807,0.669131,0.964537,0.970257,0.00150307,0.342943
114.524,-96.0338,1.64655,15,1,1.2782,0.80004,0.983676,0.97302,0.0023228,0.74829
10.2225,-112.658,1.70671,15,1,1.42484,0.860419,0.97968,0.974516,0.0024274,0.927162
16.5619,-18.9916,1.1853,9,1,0.891622,0.769281,0.977841,0.981647,0.00195607,0.185597
70.7648,-106.821,3.79229,29,1,3.0363,0.841193,0.970104,0.976564,0.000727378,0.335067
8.83865,132.457,1.11292,14,1,0.87897,0.83001,0.961198,0.974873,0.0021419,0.319071
59.9229,48.2543,4.4393,21,1,3.21844,0.752987,0.969083,0.979252,0.00153712,0.24999
34.3088,-107.188,1.97118,22,1,1.00137,0.54381,0.950402,0.956018,0.0017642,0.9435
67.634,48.7818,4.00008,23,1,1.92364,0.502972,0.969662,0.967726,0.000808792,0.378053
132.381,-134.279,4.89923,27,1,4.12885,0.877778,0.968579,0.979293,0.00144356,0.286862
109.592,-123.16,0.997421,10,1,0.742389,0.766428,0.985037,0.971524,0.00750626,0.322993
47.1072,-122.076,1.10017,15,1,0.7459,0.719194,0.946776,0.968921,0.00436423,0.350236
33.1363,-78.0929,1.8206,18,1,0.878762,0.502676,0.975806,0.96745,0.0033028,0.836116
